Time, Voltage, c1c, c0c, c1a, c2a
49200, 0.739032, 1251.9807, 174.05983, 892.0837, 174.05983
49320, 0.7371683, 1260.2705, 165.76999, 900.37354, 165.76999
49440, 0.7352462, 1268.5599, 157.48058, 908.66296, 157.48058
49560, 0.7332489, 1276.8488, 149.19177, 916.9518, 149.19177
49680, 0.73115945, 1285.1385, 140.90204, 925.2415, 140.90204
49800, 0.7289788, 1293.4281, 132.61247, 933.53107, 132.61247
49920, 0.7266914, 1301.717, 124.32354, 941.82, 124.32354
50040, 0.7242695, 1310.0076, 116.033066, 950.1105, 116.033066
50160, 0.79653317, 1301.718, 124.322556, 941.821, 124.322556
50280, 0.798821, 1293.4291, 132.61151, 933.53204, 132.61151
50400, 0.80100536, 1285.1394, 140.90114, 925.24243, 140.90114
50520, 0.8030858, 1276.8508, 149.1897, 916.95386, 149.1897
50640, 0.8050885, 1268.5616, 157.47888, 908.6647, 157.47888
50760, 0.8070129, 1260.2723, 165.76813, 900.3754, 165.76813
50880, 0.8088653, 1251.9839, 174.05664, 892.0869, 174.05664
51000, 0.81065995, 1243.6953, 182.34525, 883.79834, 182.34525
51120, 0.812404, 1235.4055, 190.63501, 875.50854, 190.63501
51240, 0.81409055, 1227.1162, 198.92438, 867.2192, 198.92438
51360, 0.81573015, 1218.8275, 207.21313, 858.9304, 207.21313
51480, 0.8173292, 1210.5391, 215.50162, 850.6419, 215.50162
51600, 0.8188975, 1202.2491, 223.7915, 842.35205, 223.7915
51720, 0.8204237, 1193.9594, 232.08127, 834.06226, 232.08127
51840, 0.82191235, 1185.6709, 240.36978, 825.77374, 240.36978
51960, 0.82338303, 1177.381, 248.6597, 817.4838, 248.6597
52080, 0.8248159, 1169.0919, 256.94873, 809.1948, 256.94873
52200, 0.82622623, 1160.8031, 265.23752, 800.90607, 265.23752
52320, 0.8276154, 1152.514, 273.52658, 792.617, 273.52658
52440, 0.828979, 1144.2255, 281.81512, 784.3285, 281.81512
52560, 0.8303268, 1135.9365, 290.10406, 776.03955, 290.10406
52680, 0.8316532, 1127.6478, 298.3928, 767.7508, 298.3928
52800, 0.8329632, 1119.3591, 306.68152, 759.46204, 306.68152
52920, 0.8342615, 1111.0695, 314.9712, 751.17236, 314.9712
53040, 0.8355406, 1102.7799, 323.2608, 742.88275, 323.2608
53160, 0.83680224, 1094.4912, 331.54953, 734.59406, 331.54953
53280, 0.8380564, 1086.2023, 339.8385, 726.30505, 339.8385
53400, 0.8392992, 1077.913, 348.12784, 718.01575, 348.12784
53520, 0.8405251, 1069.6246, 356.41614, 709.7275, 356.41614
53640, 0.8417475, 1061.3359, 364.70486, 701.4388, 364.70486
53760, 0.8429592, 1053.0472, 372.99362, 693.15, 372.99362
53880, 0.8441648, 1044.7579, 381.28287, 684.8608, 381.28287
54000, 0.84535575, 1036.4697, 389.57108, 676.5726, 389.57108
54120, 0.8465484, 1028.1807, 397.86014, 668.2835, 397.86014
54240, 0.84773225, 1019.89136, 406.14948, 659.9942, 406.14948
54360, 0.8489022, 1011.60364, 414.43723, 651.7065, 414.43723
54480, 0.8500795, 1003.31476, 422.7261, 643.4176, 422.7261
54600, 0.8512422, 995.02704, 431.01385, 635.1299, 431.01385
54720, 0.8524124, 986.7379, 439.30298, 626.84076, 439.30298
54840, 0.853571, 978.44934, 447.59155, 618.5522, 447.59155
54960, 0.85473543, 970.1594, 455.8815, 610.26227, 455.8815
55080, 0.85588914, 961.87006, 464.17084, 601.9729, 464.17084
55200, 0.8570426, 953.581, 472.4599, 593.68384, 472.4599
55320, 0.8581933, 945.2926, 480.74832, 585.39545, 480.74832
55440, 0.8593496, 937.0034, 489.03748, 577.10626, 489.03748
55560, 0.8604969, 928.7155, 497.32538, 568.81836, 497.32538
55680, 0.8616557, 920.4264, 505.6145, 560.52924, 505.6145
55800, 0.8628029, 912.1388, 513.9021, 552.24164, 513.9021
55920, 0.86396253, 903.8503, 522.1906, 543.9531, 522.1906
56040, 0.8651186, 895.5621, 530.4788, 535.6649, 530.4788
56160, 0.8662826, 887.2729, 538.768, 527.37573, 538.768
56280, 0.86744475, 878.9838, 547.05707, 519.0867, 547.05707
56400, 0.86861295, 870.6943, 555.3466, 510.79712, 555.3466
56520, 0.8697693, 862.40765, 563.63324, 502.5105, 563.63324
56640, 0.870955, 854.11835, 571.92255, 494.22122, 571.92255
56760, 0.87212163, 845.8317, 580.20917, 485.93457, 580.20917
56880, 0.87331134, 837.54376, 588.49713, 477.64658, 588.49713
57000, 0.87450266, 829.2554, 596.7855, 469.3582, 596.7855
57120, 0.8757069, 820.96515, 605.07574, 461.06796, 605.07574
57240, 0.8769014, 812.67676, 613.36414, 452.7796, 613.36414
57360, 0.87811327, 804.388, 621.6529, 444.49084, 621.6529
57480, 0.8793293, 796.0997, 629.9412, 436.2025, 629.9412
57600, 0.880553, 787.81195, 638.22894, 427.9148, 638.22894
57720, 0.88179153, 779.52356, 646.51733, 419.6264, 646.51733
57840, 0.88304037, 771.2344, 654.8065, 411.33725, 654.8065
57960, 0.8842946, 762.94556, 663.09534, 403.04843, 663.09534
58080, 0.8855622, 754.65656, 671.38434, 394.75946, 671.38434
58200, 0.88683915, 746.3679, 679.673, 386.47083, 679.673
58320, 0.88813394, 738.0785, 687.9624, 378.18137, 687.9624
58440, 0.8894361, 729.7895, 696.2514, 369.8924, 696.2514
58560, 0.89075416, 721.5006, 704.5403, 361.6035, 704.5403
58680, 0.892089, 713.21136, 712.8295, 353.31424, 712.8295
58800, 0.8934398, 704.92175, 721.11914, 345.02463, 721.11914
58920, 0.8947994, 696.63354, 729.40735, 336.7364, 729.40735
59040, 0.8961914, 688.34344, 737.69745, 328.4463, 737.69745
59160, 0.89759046, 680.05414, 745.98676, 320.15695, 745.98676
59280, 0.89900994, 671.76544, 754.27545, 311.8683, 754.27545
59400, 0.900455, 663.47644, 762.56445, 303.57928, 762.56445
59520, 0.9019251, 655.1865, 770.8544, 295.2894, 770.8544
59640, 0.9034136, 646.897, 779.1439, 286.99988, 779.1439
59760, 0.90492666, 638.608, 787.4329, 278.71088, 787.4329
59880, 0.9064715, 630.3185, 795.7224, 270.4214, 795.7224
60000, 0.9080391, 622.0298, 804.0111, 262.13272, 804.0111
60120, 0.90964246, 613.7408, 812.3001, 253.84375, 812.3001
60240, 0.91128135, 605.4509, 820.58997, 245.55392, 820.58997
60360, 0.912947, 597.1621, 828.8788, 237.2651, 828.8788
60480, 0.91465396, 588.8735, 837.1674, 228.97647, 837.1674
60600, 0.91640437, 580.58435, 845.45654, 220.68736, 845.45654
60720, 0.9181939, 572.2958, 853.7451, 212.39882, 853.7451
60840, 0.9200347, 564.00684, 862.03406, 204.10986, 862.03406
60960, 0.9219246, 555.7179, 870.323, 195.82094, 870.323
61080, 0.9238733, 547.4282, 878.6127, 187.53127, 878.6127
61200, 0.9258776, 539.13885, 886.90204, 179.24188, 886.90204
61320, 0.92795086, 530.84906, 895.19183, 170.95207, 895.19183
61440, 0.9300916, 522.5599, 903.481, 162.66286, 903.481
61560, 0.93231016, 514.27155, 911.76935, 154.37456, 911.76935
61680, 0.93462527, 505.98227, 920.05865, 146.08528, 920.05865
61800, 0.9370346, 497.69287, 928.3481, 137.79588, 928.3481
61920, 0.86479074, 505.98047, 920.0605, 146.0835, 920.0605
62040, 0.86247885, 514.26843, 911.7725, 154.37143, 911.7725
62160, 0.86025465, 522.55676, 903.4842, 162.65973, 903.4842
62280, 0.858109, 530.8456, 895.1954, 170.94856, 895.1954
62400, 0.8560428, 539.1333, 886.9076, 179.23631, 886.9076
62520, 0.8540369, 547.4212, 878.6197, 187.52422, 878.6197
62640, 0.85209584, 555.70825, 870.33264, 195.81125, 870.33264
62760, 0.85019624, 563.99744, 862.04346, 204.10045, 862.04346
62880, 0.8483641, 572.2851, 853.7558, 212.38812, 853.7558
63000, 0.8465661, 580.5741, 845.4668, 220.67714, 845.4668
63120, 0.84482336, 588.8619, 837.179, 228.96492, 837.179
63240, 0.8431144, 597.14996, 828.8909, 237.25299, 828.8909
63360, 0.841439, 605.4392, 820.6017, 245.54222, 820.6017
63480, 0.8397979, 613.72974, 812.31116, 253.83276, 812.31116
63600, 0.8382055, 622.0181, 804.02277, 262.12112, 804.02277
63720, 0.8366337, 630.30664, 795.73425, 270.4096, 795.73425
63840, 0.83509827, 638.5936, 787.44727, 278.69656, 787.44727
63960, 0.8335763, 646.8821, 779.1588, 286.98505, 779.1588
64080, 0.8320894, 655.16986, 770.87103, 295.27286, 770.87103
64200, 0.83061457, 663.4596, 762.5813, 303.56262, 762.5813
64320, 0.8291768, 671.74805, 754.29285, 311.85107, 754.29285
64440, 0.8277519, 680.03705, 746.00385, 320.14008, 746.00385
64560, 0.8263539, 688.3251, 737.7158, 328.4281, 737.7158
64680, 0.8249645, 696.6144, 729.4265, 336.71744, 729.4265
64800, 0.8236028, 704.9028, 721.1381, 345.00586, 721.1381
64920, 0.8222493, 713.19214, 712.84875, 353.29523, 712.84875
65040, 0.8209212, 721.48035, 704.56055, 361.58347, 704.56055
65160, 0.8195975, 729.7698, 696.2711, 369.8729, 696.2711
65280, 0.8183017, 738.0573, 687.9836, 378.16043, 687.9836
65400, 0.81700516, 746.34607, 679.6948, 386.44922, 679.6948
65520, 0.81572497, 754.6352, 671.4057, 394.73834, 671.4057
65640, 0.81445885, 762.92413, 663.11676, 403.0273, 663.11676
65760, 0.8132036, 771.21295, 654.82794, 411.31616, 654.82794
65880, 0.81195855, 779.5017, 646.5392, 419.60492, 646.5392
66000, 0.8107221, 787.79065, 638.25024, 427.89383, 638.25024
66120, 0.8094982, 796.079, 629.9619, 436.18216, 629.9619
66240, 0.8082794, 804.3675, 621.6734, 444.47067, 621.6734
66360, 0.8070624, 812.65753, 613.38336, 452.7607, 613.38336
66480, 0.80586374, 820.9466, 605.0943, 461.0498, 605.0943
66600, 0.80466986, 829.2352, 596.80566, 469.33844, 596.80566
66720, 0.8034779, 837.52435, 588.51654, 477.62756, 588.51654
66840, 0.8022928, 845.8137, 580.2272, 485.91693, 580.2272
66960, 0.8011141, 854.10315, 571.93774, 494.20633, 571.93774
67080, 0.7999377, 862.39307, 563.6478, 502.49625, 563.6478
67200, 0.7987732, 870.6818, 555.3591, 510.785, 555.3591
67320, 0.79760456, 878.9712, 547.0697, 519.0744, 547.0697
67440, 0.7964435, 887.2602, 538.7807, 527.3634, 538.7807
67560, 0.79527736, 895.5506, 530.4903, 535.6538, 530.4903
67680, 0.7941205, 903.8408, 522.2001, 543.94403, 522.2001
67800, 0.7929705, 912.12976, 513.91113, 552.233, 513.91113
67920, 0.7918104, 920.42004, 505.62088, 560.52325, 505.62088
68040, 0.79065937, 928.7097, 497.33118, 568.8129, 497.33118
68160, 0.7895075, 936.99915, 489.04175, 577.10236, 489.04175
68280, 0.78835106, 945.2893, 480.7516, 585.3925, 480.7516
68400, 0.7872034, 953.5781, 472.46277, 593.68134, 472.46277
68520, 0.78604686, 961.8674, 464.17352, 601.9706, 464.17352
68640, 0.78488904, 970.1569, 455.88397, 610.26013, 455.88397
68760, 0.78373426, 978.4457, 447.5952, 618.5489, 447.5952
68880, 0.7825757, 986.7339, 439.307, 626.8371, 439.307
69000, 0.78140175, 995.0243, 431.0166, 635.1275, 431.0166
69120, 0.7802365, 1003.3141, 422.7268, 643.4173, 422.7268
69240, 0.7790635, 1011.604, 414.4369, 651.7072, 414.4369
69360, 0.7778907, 1019.89294, 406.14792, 659.99615, 406.14792
69480, 0.7767145, 1028.1804, 397.86038, 668.2837, 397.86038
69600, 0.77551794, 1036.4697, 389.5711, 676.57294, 389.5711
69720, 0.77432644, 1044.758, 381.28278, 684.86127, 381.28278
69840, 0.77311933, 1053.0472, 372.9936, 693.15045, 372.9936
69960, 0.77190757, 1061.3364, 364.70435, 701.4397, 364.70435
70080, 0.77068686, 1069.6257, 356.4151, 709.72894, 356.4151
70200, 0.7694563, 1077.9149, 348.12585, 718.0182, 348.12585
70320, 0.7682177, 1086.2036, 339.83722, 726.3068, 339.83722
70440, 0.76696557, 1094.4921, 331.54874, 734.5953, 331.54874
70560, 0.76569295, 1102.7821, 323.2587, 742.8853, 323.2587
70680, 0.7644194, 1111.0708, 314.96997, 751.1741, 314.96997
70800, 0.7631221, 1119.3602, 306.6805, 759.4635, 306.6805
70920, 0.7618187, 1127.6482, 298.39255, 767.75146, 298.39255
71040, 0.760486, 1135.9374, 290.10336, 776.04065, 290.10336
71160, 0.7591436, 1144.2258, 281.81497, 784.32904, 281.81497
71280, 0.75777584, 1152.5146, 273.5262, 792.6178, 273.5262
71400, 0.75639355, 1160.8022, 265.23865, 800.90533, 265.23865
71520, 0.7549747, 1169.0916, 256.9494, 809.1946, 256.9494
71640, 0.7535465, 1177.3789, 248.66203, 817.48193, 248.66203
71760, 0.7520707, 1185.6688, 240.37212, 825.77185, 240.37212
71880, 0.75058675, 1193.9564, 232.08447, 834.0595, 232.08447
72000, 0.74905205, 1202.2458, 223.79501, 842.349, 223.79501
72120, 0.7474949, 1210.5343, 215.5066, 850.6374, 215.5066
72240, 0.7458899, 1218.8237, 207.21715, 858.9268, 207.21715
72360, 0.7442546, 1227.1117, 198.92923, 867.2147, 198.92923
72480, 0.7425576, 1235.4015, 190.63937, 875.5046, 190.63937
72600, 0.74083203, 1243.6885, 182.35242, 883.79156, 182.35242
72720, 0.7390261, 1251.978, 174.06285, 892.0811, 174.06285
72840, 0.7371715, 1260.2673, 165.77354, 900.3704, 165.77354
72960, 0.73525214, 1268.5557, 157.48524, 908.65875, 157.48524
73080, 0.73324776, 1276.845, 149.19595, 916.94806, 149.19595
73200, 0.7311638, 1285.134, 140.90692, 925.23706, 140.90692
73320, 0.7289847, 1293.4226, 132.61833, 933.52563, 132.61833
73440, 0.7266966, 1301.7108, 124.330154, 941.81384, 124.330154
73560, 0.798823, 1293.4219, 132.61911, 933.5249, 132.61911
73680, 0.80099964, 1285.1339, 140.9071, 925.23694, 140.9071
73800, 0.80308825, 1276.8451, 149.19589, 916.9482, 149.19589
73920, 0.8050839, 1268.5573, 157.48375, 908.66034, 157.48375
74040, 0.80700743, 1260.2694, 165.77159, 900.3725, 165.77159
74160, 0.8088678, 1251.9805, 174.06049, 892.0836, 174.06049
74280, 0.81066185, 1243.6917, 182.34933, 883.7948, 182.34933
74400, 0.8124042, 1235.402, 190.63898, 875.5052, 190.63898
74520, 0.81408495, 1227.114, 198.92696, 867.2172, 198.92696
74640, 0.81572986, 1218.8254, 207.21555, 858.92865, 207.21555
74760, 0.817332, 1210.5364, 215.50455, 850.63965, 215.50455
74880, 0.81889516, 1202.2471, 223.79382, 842.3504, 223.79382
75000, 0.82041526, 1193.9592, 232.08165, 834.06256, 232.08165
75120, 0.82191586, 1185.6699, 240.37093, 825.7733, 240.37093
75240, 0.8233712, 1177.3827, 248.6582, 817.486, 248.6582
75360, 0.82481205, 1169.0945, 256.94644, 809.1978, 256.94644
75480, 0.8262291, 1160.8049, 265.23596, 800.9083, 265.23596
75600, 0.827613, 1152.5164, 273.5246, 792.6197, 273.5246
75720, 0.8289757, 1144.2285, 281.81247, 784.3318, 281.81247
75840, 0.83032084, 1135.9408, 290.1002, 776.04407, 290.1002
75960, 0.83165157, 1127.6522, 298.3887, 767.75555, 298.3887
76080, 0.8329613, 1119.3638, 306.6772, 759.4671, 306.6772
76200, 0.83425456, 1111.0754, 314.96548, 751.17883, 314.96548
76320, 0.83552766, 1102.7885, 323.25244, 742.89185, 323.25244
76440, 0.83679616, 1094.5007, 331.5401, 734.6042, 331.5401
76560, 0.8380478, 1086.2133, 339.8275, 726.3168, 339.8275
76680, 0.8392915, 1077.9253, 348.1155, 718.02875, 348.1155
76800, 0.8405146, 1069.6389, 356.40192, 709.7424, 356.40192
76920, 0.84174216, 1061.351, 364.6899, 701.4544, 364.6899
77040, 0.8429546, 1053.0627, 372.97812, 693.1662, 372.97812
77160, 0.8441582, 1044.7744, 381.26642, 684.87787, 381.26642
77280, 0.84534574, 1036.4879, 389.55295, 676.5913, 389.55295
77400, 0.84654355, 1028.1993, 397.84152, 668.30273, 397.84152
77520, 0.8477261, 1019.91077, 406.1301, 660.01416, 406.1301
77640, 0.84890074, 1011.62274, 414.41812, 651.72614, 414.41812
77760, 0.8500714, 1003.335, 422.7058, 643.4384, 422.7058
77880, 0.8512371, 995.0477, 430.99307, 635.1511, 430.99307
78000, 0.8524023, 986.7602, 439.2806, 626.8636, 439.2806
78120, 0.8535639, 978.4725, 447.56833, 618.57587, 447.56833
78240, 0.8547221, 970.18475, 455.85605, 610.28815, 455.85605
78360, 0.85588413, 961.89575, 464.14508, 601.99915, 464.14508
78480, 0.8570392, 953.6066, 472.4342, 593.71, 472.4342
78600, 0.85819167, 945.31775, 480.72305, 585.42114, 480.72305
78720, 0.85933757, 937.03046, 489.01035, 577.13385, 489.01035
78840, 0.86048925, 928.7434, 497.29742, 568.8468, 497.29742
78960, 0.86164457, 920.4559, 505.58496, 560.55927, 505.58496
79080, 0.8628024, 912.1675, 513.87335, 552.2709, 513.87335
79200, 0.86395395, 903.87994, 522.1609, 543.98334, 522.1609
79320, 0.86511856, 895.5908, 530.45, 535.6942, 530.45
79440, 0.8662773, 887.30194, 538.7389, 527.40533, 538.7389
79560, 0.8674288, 879.0155, 547.0253, 519.1189, 547.0253
79680, 0.868603, 870.7271, 555.3137, 510.83054, 555.3137
79800, 0.8697687, 862.4396, 563.60126, 502.54303, 563.60126
79920, 0.87094283, 854.152, 571.88885, 494.2554, 571.88885
80040, 0.8721203, 845.86456, 580.1763, 485.968, 580.1763
80160, 0.8733046, 837.577, 588.4638, 477.68045, 588.4638
80280, 0.8744947, 829.28937, 596.75146, 469.39276, 596.75146
80400, 0.8756924, 821.0012, 605.0396, 461.1046, 605.0396
80520, 0.87689126, 812.7139, 613.3269, 452.81732, 613.3269
80640, 0.8781047, 804.42584, 621.615, 444.52924, 621.615
80760, 0.8793198, 796.13837, 629.90247, 436.24176, 629.90247
80880, 0.88054967, 787.8501, 638.19073, 427.9535, 638.19073
81000, 0.8817811, 779.56274, 646.4781, 419.66614, 646.4781
81120, 0.8830308, 771.27435, 654.7665, 411.37778, 654.7665
81240, 0.88428324, 762.9867, 663.05414, 403.09012, 663.05414
81360, 0.8855504, 754.6989, 671.3419, 394.80234, 671.3419
81480, 0.8868283, 746.4112, 679.62964, 386.51465, 679.62964
81600, 0.88812435, 738.1224, 687.91846, 378.2258, 687.91846
81720, 0.88942504, 729.8343, 696.20654, 369.9377, 696.20654
81840, 0.8907433, 721.5462, 704.4946, 361.6496, 704.4946
81960, 0.89207613, 713.2582, 712.78265, 353.36154, 712.78265
82080, 0.8934256, 704.97, 721.07086, 345.07333, 721.07086
82200, 0.89479196, 696.6816, 729.35925, 336.78497, 729.35925
82320, 0.89617914, 688.3924, 737.64844, 328.4958, 737.64844
82440, 0.8975754, 680.10455, 745.9363, 320.20792, 745.9363
82560, 0.8990026, 671.81555, 754.2253, 311.9189, 754.2253
82680, 0.90043783, 663.5284, 762.51245, 303.6317, 762.51245
82800, 0.90191513, 655.23865, 770.8022, 295.34198, 770.8022
82920, 0.90339625, 646.9508, 779.09, 287.05417, 779.09
83040, 0.9049187, 638.6614, 787.37946, 278.76474, 787.37946
83160, 0.90645546, 630.37317, 795.66766, 270.47653, 795.66766
83280, 0.9080317, 622.0838, 803.95703, 262.18716, 803.95703
83400, 0.90962684, 613.7959, 812.24493, 253.89928, 812.24493
83520, 0.91126746, 605.5067, 820.5341, 245.61006, 820.5341
83640, 0.9129314, 597.2188, 828.822, 237.32214, 828.822
83760, 0.9146439, 588.9298, 837.111, 229.03311, 837.111
83880, 0.9163863, 580.642, 845.3988, 220.74532, 845.3988
84000, 0.91818166, 572.3534, 853.68744, 212.45668, 853.68744
84120, 0.9200196, 564.0649, 861.97595, 204.16818, 861.97595
84240, 0.9219114, 555.7759, 870.26495, 195.87918, 870.26495
84360, 0.9238484, 547.4886, 878.55225, 187.59189, 878.55225
84480, 0.92586124, 539.1995, 886.8413, 179.30283, 886.8413
84600, 0.92793185, 530.91046, 895.1304, 171.01378, 895.1304
84720, 0.93007153, 522.6221, 903.41876, 162.72539, 903.41876
84840, 0.93229234, 514.3339, 911.7069, 154.43724, 911.7069
84960, 0.93460846, 506.04443, 919.9964, 146.14775, 919.9964
85080, 0.8624562, 514.33344, 911.7074, 154.43678, 911.7074
85200, 0.8602388, 522.62146, 903.4194, 162.7248, 903.4194
85320, 0.8580947, 530.90985, 895.131, 171.01315, 895.131
85440, 0.85602444, 539.1981, 886.8427, 179.30144, 886.8427
85560, 0.8540156, 547.4873, 878.5535, 187.59059, 878.5535
85680, 0.85206956, 555.77673, 870.2641, 195.87999, 870.2641
85800, 0.8501857, 564.0649, 861.97595, 204.16812, 861.97595
85920, 0.8483403, 572.3545, 853.68634, 212.45775, 853.68634
86040, 0.8465532, 580.64307, 845.39777, 220.74634, 845.39777
86160, 0.8448007, 588.9326, 837.1082, 229.0359, 837.1082
86280, 0.84309614, 597.2215, 828.81934, 237.3248, 828.81934
86400, 0.8414234, 605.51105, 820.5298, 245.61433, 820.5298
86520, 0.83979297, 613.7996, 812.2412, 253.9029, 812.2412
86640, 0.8381901, 622.08844, 803.9524, 262.1917, 803.9524
86760, 0.8366219, 630.37665, 795.6642, 270.4799, 795.6642
86880, 0.83507943, 638.6649, 787.3759, 278.76813, 787.3759
87000, 0.8335681, 646.95233, 779.0885, 287.05557, 779.0885
87120, 0.83207583, 655.24036, 770.8005, 295.3436, 770.8005
87240, 0.8306043, 663.52966, 762.51117, 303.63287, 762.51117
87360, 0.82916343, 671.81836, 754.2225, 311.9216, 754.2225
87480, 0.82774293, 680.1067, 745.93414, 320.20993, 745.93414
87600, 0.82633877, 688.39545, 737.6454, 328.49872, 737.6454
87720, 0.8249562, 696.684, 729.3568, 336.7873, 729.3568
87840, 0.8235899, 704.9727, 721.0681, 345.07602, 721.0681
87960, 0.82223934, 713.2618, 712.77905, 353.3651, 712.77905
88080, 0.8209073, 721.5506, 704.49023, 361.65396, 704.49023
88200, 0.81958795, 729.83966, 696.2012, 369.94302, 696.2012
88320, 0.8182837, 738.1287, 687.9121, 378.2321, 687.9121
88440, 0.81699055, 746.4183, 679.62256, 386.52164, 679.62256
88560, 0.81571746, 754.7066, 671.3342, 394.80997, 671.3342
88680, 0.81444633, 762.9959, 663.0449, 403.09927, 663.0449
88800, 0.8131948, 771.2843, 654.75653, 411.38766, 654.75653
88920, 0.81194836, 779.57294, 646.4679, 419.6763, 646.4679
89040, 0.8107132, 787.8615, 638.1793, 427.96484, 638.1793
89160, 0.80948585, 796.15027, 629.89056, 436.25357, 629.89056
89280, 0.80827105, 804.4383, 621.60254, 444.54163, 621.60254
89400, 0.8070655, 812.7254, 613.3154, 452.8287, 613.3154
89520, 0.80585766, 821.0137, 605.02716, 461.11697, 605.02716
89640, 0.80466574, 829.3011, 596.73975, 469.4044, 596.73975
89760, 0.8034812, 837.5874, 588.4534, 477.69073, 588.4534
89880, 0.8022876, 845.876, 580.16486, 485.9793, 580.16486
90000, 0.8011123, 854.1638, 571.877, 494.26715, 571.877
90120, 0.7999408, 862.4512, 563.58966, 502.5545, 563.58966
90240, 0.7987716, 870.73846, 555.30237, 510.8418, 555.30237
90360, 0.7976039, 879.02625, 547.0146, 519.1296, 547.0146
90480, 0.7964391, 887.3145, 538.7263, 527.41785, 538.7263
90600, 0.7952819, 895.6023, 530.4386, 535.70557, 530.4386
90720, 0.79412436, 903.8901, 522.1508, 543.99335, 522.1508
90840, 0.79297346, 912.1769, 513.864, 552.28015, 513.864
